,transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,year,month,day,order_value_raw
1020,186,2022-03-31,18:15:00,92,Male,20,Clothing,4.0,50.0,23.5,200.0,2022,3,31,186
1021,802,2023-09-22,18:00:00,57,Female,46,Beauty,1.0,30.0,9.9,30.0,2023,9,22,802
1022,1059,2022-07-12,22:05:00,89,Male,62,Clothing,1.0,50.0,12.5,50.0,2022,7,12,1059
1023,1128,2022-01-04,17:35:00,60,Male,25,Beauty,1.0,500.0,135.0,500.0,2022,1,4,1128
1024,1186,2023-09-10,18:24:00,5,Male,20,Clothing,4.0,50.0,18.5,200.0,2023,9,10,1186
1025,1802,2022-07-13,22:17:00,33,Female,46,Beauty,1.0,30.0,9.6,30.0,2022,7,13,1802
1026,75,2023-05-15,20:51:00,110,Male,61,Beauty,4.0,50.0,13.5,200.0,2023,5,15,75
1027,447,2023-04-18,17:57:00,37,Male,22,Beauty,4.0,500.0,245.0,2000.0,2023,4,18,447
1028,528,2023-12-11,21:51:00,102,Female,36,Clothing,2.0,30.0,9.6,60.0,2023,12,11,528
1029,1075,2022-09-14,19:17:00,92,Male,61,Beauty,4.0,50.0,21.5,200.0,2022,9,14,1075
1030,1447,2022-05-30,22:21:00,137,Male,22,Beauty,4.0,500.0,155.0,2000.0,2022,5,30,1447
1031,1528,2023-07-06,19:44:00,126,Female,36,Clothing,2.0,30.0,12.3,60.0,2023,7,6,1528
1032,759,2023-05-23,21:21:00,75,Male,49,Electronics,2.0,50.0,21.5,100.0,2023,5,23,759
1033,870,2022-04-11,19:41:00,16,Female,46,Electronics,4.0,30.0,11.1,120.0,2022,4,11,870
1034,1759,2022-11-03,17:27:00,102,Male,49,Electronics,2.0,50.0,23.0,100.0,2022,11,3,1759
1035,1870,2023-11-09,20:38:00,119,Female,46,Electronics,4.0,30.0,10.5,120.0,2023,11,9,1870
1036,77,2022-04-07,20:45:00,44,Female,47,Clothing,2.0,50.0,24.0,100.0,2022,4,7,77
1037,381,2022-01-30,19:05:00,63,Female,44,Clothing,4.0,25.0,12.25,100.0,2022,1,30,381
1038,439,2022-05-06,21:46:00,42,Male,50,Clothing,3.0,25.0,11.75,75.0,2022,5,6,439
1039,792,2023-01-04,22:50:00,4,Female,20,Beauty,1.0,50.0,26.5,50.0,2023,1,4,792
1040,1077,2022-12-16,18:45:00,141,Female,47,Clothing,2.0,50.0,15.0,100.0,2022,12,16,1077
1041,1381,2022-10-26,17:26:00,48,Female,44,Clothing,4.0,25.0,7.75,100.0,2022,10,26,1381
1042,1439,2023-11-18,20:53:00,76,Male,50,Clothing,3.0,25.0,7.25,75.0,2023,11,18,1439
1043,1792,2023-08-26,17:37:00,88,Female,20,Beauty,1.0,50.0,26.5,50.0,2023,8,26,1792
1044,176,2023-05-26,18:15:00,53,Female,43,Beauty,2.0,50.0,25.5,100.0,2023,5,26,176
1045,216,2022-11-04,17:28:00,141,Male,62,Electronics,2.0,50.0,26.5,100.0,2022,11,4,216
1046,1176,2023-01-04,20:33:00,34,Female,43,Beauty,2.0,50.0,21.0,100.0,2023,1,4,1176
1047,1216,2023-03-01,22:53:00,23,Male,62,Electronics,2.0,50.0,13.0,100.0,2023,3,1,1216
1048,772,2023-04-14,21:47:00,25,Male,26,Electronics,1.0,30.0,16.2,30.0,2023,4,14,772
1049,1772,2022-02-03,19:06:00,59,Male,26,Electronics,1.0,30.0,13.2,30.0,2022,2,3,1772
1050,53,2022-01-06,17:57:00,32,Male,34,Electronics,2.0,50.0,22.0,100.0,2022,1,6,53
1051,1053,2023-02-10,21:13:00,40,Male,34,Electronics,2.0,50.0,20.5,100.0,2023,2,10,1053
1052,43,2023-03-18,21:42:00,118,Female,48,Clothing,1.0,300.0,111.0,300.0,2023,3,18,43
1053,71,2023-02-16,19:11:00,32,Female,51,Beauty,4.0,25.0,11.5,100.0,2023,2,16,71
1054,93,2022-01-25,20:52:00,148,Female,35,Beauty,4.0,500.0,140.0,2000.0,2022,1,25,93
1055,302,2023-02-09,17:51:00,26,Male,57,Beauty,2.0,300.0,135.0,600.0,2023,2,9,302
1056,551,2023-03-21,22:45:00,99,Male,45,Electronics,3.0,300.0,141.0,900.0,2023,3,21,551
1057,681,2023-08-04,22:12:00,24,Female,43,Electronics,2.0,30.0,8.4,60.0,2023,8,4,681
1058,722,2023-02-24,18:35:00,25,Male,20,Beauty,3.0,300.0,162.0,900.0,2023,2,24,722
1059,728,2022-06-02,19:35:00,78,Male,51,Electronics,3.0,50.0,18.0,150.0,2022,6,2,728
1060,829,2022-03-24,21:31:00,52,Male,61,Beauty,3.0,30.0,9.6,90.0,2022,3,24,829
1061,955,2022-01-16,17:57:00,16,Male,58,Clothing,1.0,25.0,12.5,25.0,2022,1,16,955
1062,1043,2023-11-30,18:10:00,20,Female,48,Clothing,1.0,300.0,87.0,300.0,2023,11,30,1043
1063,1071,2023-09-21,17:38:00,155,Female,51,Beauty,4.0,25.0,6.75,100.0,2023,9,21,1071
1064,1093,2023-11-06,17:26:00,87,Female,35,Beauty,4.0,500.0,270.0,2000.0,2023,11,6,1093
1065,1302,2022-12-21,17:55:00,20,Male,57,Beauty,2.0,300.0,102.0,600.0,2022,12,21,1302
1066,1551,2023-11-12,22:36:00,84,Male,45,Electronics,3.0,300.0,81.0,900.0,2023,11,12,1551
1067,1681,2022-11-09,19:32:00,53,Female,43,Electronics,2.0,30.0,11.1,60.0,2022,11,9,1681
1068,1722,2022-01-30,20:38:00,22,Male,20,Beauty,3.0,300.0,159.0,900.0,2022,1,30,1722
1069,1728,2023-05-23,22:30:00,77,Male,51,Electronics,3.0,50.0,25.0,150.0,2023,5,23,1728
1070,1829,2022-05-30,22:37:00,58,Male,61,Beauty,3.0,30.0,12.0,90.0,2022,5,30,1829
1071,1955,2022-09-15,21:11:00,134,Male,58,Clothing,1.0,25.0,6.5,25.0,2022,9,15,1955
1072,144,2022-03-26,22:18:00,119,Female,59,Beauty,3.0,500.0,255.0,1500.0,2022,3,26,144
1073,474,2022-05-08,17:57:00,145,Female,26,Clothing,3.0,500.0,210.0,1500.0,2022,5,8,474
1074,1144,2022-12-30,21:27:00,148,Female,59,Beauty,3.0,500.0,125.0,1500.0,2022,12,30,1144
1075,1474,2022-05-15,20:49:00,84,Female,26,Clothing,3.0,500.0,255.0,1500.0,2022,5,15,1474
1076,603,2022-04-18,20:17:00,95,Female,40,Clothing,3.0,30.0,14.1,90.0,2022,4,18,603
1077,661,2022-08-05,22:09:00,10,Female,44,Clothing,4.0,25.0,7.0,100.0,2022,8,5,661
1078,1603,2023-12-04,20:50:00,132,Female,40,Clothing,3.0,30.0,13.2,90.0,2023,12,4,1603
1079,1661,2023-07-07,19:18:00,20,Female,44,Clothing,4.0,25.0,6.25,100.0,2023,7,7,1661
1080,143,2023-02-11,22:20:00,118,Female,45,Clothing,1.0,50.0,27.5,50.0,2023,2,11,143
1081,515,2022-02-13,20:47:00,71,Female,49,Clothing,3.0,300.0,75.0,900.0,2022,2,13,515
1082,1143,2023-05-01,21:10:00,23,Female,45,Clothing,1.0,50.0,15.0,50.0,2023,5,1,1143
1083,1515,2023-02-04,21:49:00,107,Female,49,Clothing,3.0,300.0,135.0,900.0,2023,2,4,1515
1084,304,2023-03-23,18:35:00,59,Female,37,Electronics,2.0,30.0,15.6,60.0,2023,3,23,304
1085,676,2023-07-10,22:13:00,80,Male,63,Electronics,3.0,500.0,205.0,1500.0,2023,7,10,676
1086,686,2022-01-06,17:14:00,68,Female,28,Electronics,4.0,50.0,23.5,200.0,2022,1,6,686
1087,698,2022-03-17,20:56:00,116,Female,64,Electronics,1.0,300.0,123.0,300.0,2022,3,17,698
1088,1304,2022-09-26,22:19:00,4,Female,37,Electronics,2.0,30.0,9.3,60.0,2022,9,26,1304
1089,1676,2023-09-21,20:22:00,91,Male,63,Electronics,3.0,500.0,210.0,1500.0,2023,9,21,1676
1090,1686,2023-12-10,20:41:00,151,Female,28,Electronics,4.0,50.0,26.0,200.0,2023,12,10,1686
1091,1698,2022-04-07,21:50:00,146,Female,64,Electronics,1.0,300.0,105.0,300.0,2022,4,7,1698
1092,709,2022-09-22,22:32:00,61,Female,19,Electronics,2.0,500.0,140.0,1000.0,2022,9,22,709
1093,1709,2023-09-13,20:22:00,97,Female,19,Electronics,2.0,500.0,185.0,1000.0,2023,9,13,1709
1094,114,2022-04-17,20:57:00,92,Female,22,Beauty,4.0,25.0,9.25,100.0,2022,4,17,114
1095,359,2022-12-15,21:49:00,122,Male,50,Clothing,1.0,50.0,22.5,50.0,2022,12,15,359
1096,1114,2022-08-18,22:19:00,100,Female,22,Beauty,4.0,25.0,12.0,100.0,2022,8,18,1114
1097,1359,2022-05-17,22:21:00,55,Male,50,Clothing,1.0,50.0,19.0,50.0,2022,5,17,1359
1098,773,2023-01-14,19:10:00,3,Male,25,Electronics,4.0,500.0,175.0,2000.0,2023,1,14,773
1099,1773,2023-12-12,18:50:00,80,Male,25,Electronics,4.0,500.0,165.0,2000.0,2023,12,12,1773
1100,127,2023-05-20,19:37:00,40,Female,33,Clothing,2.0,25.0,7.5,50.0,2023,5,20,127
1101,213,2023-08-13,20:48:00,113,Male,27,Beauty,3.0,500.0,275.0,1500.0,2023,8,13,213
1102,487,2023-04-09,21:03:00,36,Male,44,Clothing,4.0,500.0,235.0,2000.0,2023,4,9,487
1103,495,2022-06-24,21:06:00,131,Male,24,Beauty,2.0,30.0,11.7,60.0,2022,6,24,495
1104,605,2023-10-19,22:24:00,76,Male,37,Electronics,2.0,500.0,180.0,1000.0,2023,10,19,605
1105,1127,2022-03-15,19:26:00,87,Female,33,Clothing,2.0,25.0,13.0,50.0,2022,3,15,1127
1106,1213,2023-06-21,17:23:00,41,Male,27,Beauty,3.0,500.0,185.0,1500.0,2023,6,21,1213
1107,1487,2023-02-01,19:01:00,131,Male,44,Clothing,4.0,500.0,140.0,2000.0,2023,2,1,1487
1108,1495,2023-03-14,22:37:00,113,Male,24,Beauty,2.0,30.0,16.2,60.0,2023,3,14,1495
1109,1605,2022-01-24,19:39:00,2,Male,37,Electronics,2.0,500.0,165.0,1000.0,2022,1,24,1605
1110,105,2023-06-18,18:05:00,82,Female,22,Electronics,1.0,500.0,230.0,500.0,2023,6,18,105
1111,299,2023-01-25,20:03:00,76,Male,61,Electronics,2.0,500.0,230.0,1000.0,2023,1,25,299
1112,934,2022-11-22,18:20:00,111,Male,30,Beauty,1.0,500.0,240.0,500.0,2022,11,22,934
1113,1105,2022-11-12,19:09:00,19,Female,22,Electronics,1.0,500.0,270.0,500.0,2022,11,12,1105
1114,1299,2022-05-08,18:58:00,11,Male,61,Electronics,2.0,500.0,250.0,1000.0,2022,5,8,1299
1115,1934,2022-09-08,17:06:00,69,Male,30,Beauty,1.0,500.0,150.0,500.0,2022,9,8,1934
1116,270,2022-12-17,17:46:00,84,Male,43,Electronics,1.0,300.0,117.0,300.0,2022,12,17,270
1117,338,2022-02-05,21:26:00,44,Male,54,Beauty,2.0,50.0,20.0,100.0,2022,2,5,338
1118,543,2022-04-16,20:30:00,121,Male,49,Beauty,2.0,300.0,75.0,600.0,2022,4,16,543
1119,1270,2022-08-25,22:54:00,84,Male,43,Electronics,1.0,300.0,108.0,300.0,2022,8,25,1270
1120,1338,2022-01-25,19:55:00,31,Male,54,Beauty,2.0,50.0,19.0,100.0,2022,1,25,1338
1121,1543,2022-10-03,22:40:00,73,Male,49,Beauty,2.0,300.0,123.0,600.0,2022,10,3,1543
1122,557,2023-09-27,20:01:00,155,Female,20,Beauty,3.0,30.0,12.9,90.0,2023,9,27,557
1123,702,2023-03-03,17:18:00,66,Female,60,Clothing,2.0,300.0,78.0,600.0,2023,3,3,702
1124,864,2023-07-31,22:16:00,139,Female,51,Electronics,1.0,500.0,215.0,500.0,2023,7,31,864
1125,1557,2022-08-04,17:01:00,14,Female,20,Beauty,3.0,30.0,10.2,90.0,2022,8,4,1557
1126,1702,2023-07-31,21:54:00,102,Female,60,Clothing,2.0,300.0,87.0,600.0,2023,7,31,1702
1127,1864,2023-04-30,21:00:00,112,Female,51,Electronics,1.0,500.0,190.0,500.0,2023,4,30,1864
1128,254,2022-12-14,22:45:00,104,Male,41,Electronics,1.0,500.0,165.0,500.0,2022,12,14,254
1129,295,2022-02-01,20:23:00,80,Female,27,Beauty,3.0,300.0,105.0,900.0,2022,2,1,295
1130,457,2022-11-28,22:49:00,38,Female,58,Beauty,3.0,300.0,147.0,900.0,2022,11,28,457
1131,668,2022-06-17,20:33:00,135,Female,62,Electronics,3.0,50.0,24.5,150.0,2022,6,17,668
1132,850,2023-09-14,19:01:00,58,Female,26,Beauty,2.0,500.0,235.0,1000.0,2023,9,14,850
1133,1254,2023-04-12,18:24:00,86,Male,41,Electronics,1.0,500.0,180.0,500.0,2023,4,12,1254
1134,1295,2023-11-04,19:28:00,86,Female,27,Beauty,3.0,300.0,81.0,900.0,2023,11,4,1295
1135,1457,2023-03-25,21:31:00,140,Female,58,Beauty,3.0,300.0,108.0,900.0,2023,3,25,1457
1136,1668,2023-03-13,21:40:00,132,Female,62,Electronics,3.0,50.0,14.0,150.0,2023,3,13,1668
1137,1850,2022-02-16,20:44:00,154,Female,26,Beauty,2.0,500.0,240.0,1000.0,2022,2,16,1850
1138,541,2022-12-25,18:37:00,39,Male,56,Beauty,1.0,500.0,215.0,500.0,2022,12,25,541
1139,980,2022-10-14,19:51:00,147,Female,31,Electronics,3.0,25.0,12.5,75.0,2022,10,14,980
1140,1541,2023-10-02,22:17:00,57,Male,56,Beauty,1.0,500.0,195.0,500.0,2023,10,2,1541
1141,1980,2023-08-23,20:30:00,112,Female,31,Electronics,3.0,25.0,6.5,75.0,2023,8,23,1980
1142,262,2023-09-15,20:33:00,30,Female,32,Beauty,4.0,30.0,12.6,120.0,2023,9,15,262
1143,467,2022-01-24,22:39:00,151,Female,53,Electronics,3.0,50.0,14.5,150.0,2022,1,24,467
1144,1262,2022-08-13,20:33:00,127,Female,32,Beauty,4.0,30.0,8.4,120.0,2022,8,13,1262
1145,1467,2023-08-13,19:31:00,89,Female,53,Electronics,3.0,50.0,14.0,150.0,2023,8,13,1467
1146,463,2023-01-29,20:22:00,55,Female,54,Beauty,3.0,500.0,175.0,1500.0,2023,1,29,463
1147,1463,2022-07-29,19:45:00,98,Female,54,Beauty,3.0,500.0,170.0,1500.0,2022,7,29,1463
1148,598,2022-06-23,17:02:00,7,Male,37,Beauty,4.0,30.0,11.1,120.0,2022,6,23,598
1149,667,2022-12-01,18:46:00,22,Female,29,Electronics,1.0,500.0,190.0,500.0,2022,12,1,667
1150,672,2022-02-17,19:44:00,1,Female,34,Beauty,2.0,50.0,27.5,100.0,2022,2,17,672
1151,1598,2023-01-15,19:17:00,126,Male,37,Beauty,4.0,30.0,9.9,120.0,2023,1,15,1598
1152,1667,2022-07-04,19:09:00,40,Female,29,Electronics,1.0,500.0,125.0,500.0,2022,7,4,1667
1153,1672,2023-03-28,22:34:00,87,Female,34,Beauty,2.0,50.0,15.5,100.0,2023,3,28,1672
1154,949,2023-06-20,20:28:00,21,Female,41,Electronics,2.0,25.0,9.0,50.0,2023,6,20,949
1155,1949,2022-11-11,20:24:00,105,Female,41,Electronics,2.0,25.0,12.5,50.0,2022,11,11,1949
1156,27,2023-12-14,19:44:00,39,Female,38,Beauty,2.0,25.0,8.25,50.0,2023,12,14,27
1157,347,2022-03-26,19:31:00,26,Male,42,Electronics,1.0,25.0,7.0,25.0,2022,3,26,347
1158,687,2022-06-27,17:14:00,86,Female,53,Electronics,1.0,300.0,150.0,300.0,2022,6,27,687
1159,1027,2022-04-30,21:00:00,131,Female,38,Beauty,2.0,25.0,7.5,50.0,2022,4,30,1027
1160,1347,2023-11-21,21:55:00,7,Male,42,Electronics,1.0,25.0,13.0,25.0,2023,11,21,1347
1161,1687,2023-02-17,22:27:00,102,Female,53,Electronics,1.0,300.0,81.0,300.0,2023,2,17,1687
1162,549,2022-11-03,19:39:00,114,Female,50,Beauty,2.0,50.0,12.5,100.0,2022,11,3,549
1163,675,2023-07-19,18:10:00,26,Female,45,Clothing,2.0,30.0,15.9,60.0,2023,7,19,675
1164,730,2022-02-20,19:38:00,131,Female,36,Clothing,2.0,25.0,13.25,50.0,2022,2,20,730
1165,798,2023-01-20,21:19:00,73,Male,61,Clothing,1.0,50.0,15.0,50.0,2023,1,20,798
1166,1549,2023-11-15,19:25:00,109,Female,50,Beauty,2.0,50.0,14.5,100.0,2023,11,15,1549
1167,1675,2022-05-17,19:55:00,152,Female,45,Clothing,2.0,30.0,16.2,60.0,2022,5,17,1675
1168,1730,2023-08-14,19:17:00,116,Female,36,Clothing,2.0,25.0,10.75,50.0,2023,8,14,1730
1169,1798,2023-07-18,20:26:00,96,Male,61,Clothing,1.0,50.0,20.0,50.0,2023,7,18,1798
1170,13,2023-02-08,17:43:00,106,Male,22,Electronics,3.0,500.0,245.0,1500.0,2023,2,8,13
1171,35,2022-10-29,17:30:00,122,Female,58,Beauty,3.0,300.0,126.0,900.0,2022,10,29,35
1172,140,2022-07-07,20:20:00,61,Male,38,Electronics,1.0,30.0,14.4,30.0,2022,7,7,140
1173,206,2022-09-02,18:18:00,31,Male,61,Clothing,1.0,25.0,11.75,25.0,2022,9,2,206
1174,261,2022-02-06,17:48:00,16,Male,21,Clothing,2.0,25.0,8.25,50.0,2022,2,6,261
1175,279,2023-08-10,17:29:00,38,Male,50,Clothing,1.0,500.0,210.0,500.0,2023,8,10,279
1176,308,2022-03-31,19:12:00,130,Female,34,Beauty,4.0,300.0,126.0,1200.0,2022,3,31,308
1177,418,2022-04-01,18:05:00,95,Female,60,Electronics,2.0,500.0,155.0,1000.0,2022,4,1,418
1178,1013,2022-07-16,19:38:00,111,Male,22,Electronics,3.0,500.0,200.0,1500.0,2022,7,16,1013
1179,1035,2023-04-26,21:56:00,52,Female,58,Beauty,3.0,300.0,105.0,900.0,2023,4,26,1035
1180,1140,2022-05-22,19:26:00,154,Male,38,Electronics,1.0,30.0,15.9,30.0,2022,5,22,1140
1181,1206,2023-05-14,19:45:00,68,Male,61,Clothing,1.0,25.0,8.5,25.0,2023,5,14,1206
1182,1261,2022-09-27,21:19:00,116,Male,21,Clothing,2.0,25.0,6.25,50.0,2022,9,27,1261
1183,1279,2022-04-21,22:55:00,116,Male,50,Clothing,1.0,500.0,170.0,500.0,2022,4,21,1279
1184,1308,2023-06-19,22:39:00,91,Female,34,Beauty,4.0,300.0,150.0,1200.0,2023,6,19,1308
1185,1418,2022-09-17,18:19:00,68,Female,60,Electronics,2.0,500.0,215.0,1000.0,2022,9,17,1418
1186,612,2022-02-23,19:06:00,77,Female,61,Electronics,1.0,500.0,235.0,500.0,2022,2,23,612
1187,875,2023-11-30,21:47:00,134,Female,51,Electronics,4.0,500.0,135.0,2000.0,2023,11,30,875
1188,1612,2022-12-18,21:14:00,140,Female,61,Electronics,1.0,500.0,230.0,500.0,2022,12,18,1612
1189,1875,2022-06-03,22:42:00,141,Female,51,Electronics,4.0,500.0,165.0,2000.0,2022,6,3,1875
1190,430,2023-05-23,18:36:00,100,Female,43,Electronics,3.0,300.0,153.0,900.0,2023,5,23,430
1191,633,2023-07-06,22:20:00,35,Male,39,Beauty,4.0,30.0,12.3,120.0,2023,7,6,633
1192,1430,2023-10-31,18:25:00,22,Female,43,Electronics,3.0,300.0,132.0,900.0,2023,10,31,1430
1193,1633,2022-12-31,18:18:00,152,Male,39,Beauty,4.0,30.0,11.4,120.0,2022,12,31,1633
1194,125,2022-09-28,18:48:00,137,Male,48,Clothing,2.0,50.0,19.0,100.0,2022,9,28,125
1195,716,2023-08-13,19:51:00,137,Female,60,Clothing,4.0,300.0,108.0,1200.0,2023,8,13,716
1196,790,2023-04-13,20:47:00,29,Male,62,Clothing,1.0,25.0,9.25,25.0,2023,4,13,790
1197,960,2023-03-29,19:01:00,134,Male,59,Clothing,2.0,30.0,14.4,60.0,2023,3,29,960
1198,1125,2023-11-12,17:51:00,79,Male,48,Clothing,2.0,50.0,21.5,100.0,2023,11,12,1125
1199,1716,2022-02-12,19:16:00,39,Female,60,Clothing,4.0,300.0,87.0,1200.0,2022,2,12,1716
1200,1790,2023-05-14,20:52:00,147,Male,62,Clothing,1.0,25.0,7.5,25.0,2023,5,14,1790
1201,1960,2022-06-29,22:04:00,67,Male,59,Clothing,2.0,30.0,13.2,60.0,2022,6,29,1960
1202,259,2023-03-11,20:26:00,93,Female,45,Clothing,4.0,50.0,22.5,200.0,2023,3,11,259
1203,443,2023-09-19,20:25:00,98,Male,29,Clothing,2.0,300.0,114.0,600.0,2023,9,19,443
1204,529,2022-11-29,17:43:00,46,Female,35,Clothing,3.0,50.0,20.5,150.0,2022,11,29,529
1205,563,2022-12-21,18:40:00,150,Male,20,Clothing,2.0,30.0,16.2,60.0,2022,12,21,563
1206,1259,2022-11-03,17:31:00,105,Female,45,Clothing,4.0,50.0,21.0,200.0,2022,11,3,1259
1207,1443,2022-06-18,19:37:00,81,Male,29,Clothing,2.0,300.0,147.0,600.0,2022,6,18,1443
1208,1529,2022-09-17,22:38:00,105,Female,35,Clothing,3.0,50.0,17.0,150.0,2022,9,17,1529
1209,1563,2022-10-13,17:44:00,22,Male,20,Clothing,2.0,30.0,15.3,60.0,2022,10,13,1563
1210,801,2022-12-01,17:14:00,153,Male,21,Clothing,4.0,50.0,19.0,200.0,2022,12,1,801
1211,1801,2022-07-10,22:01:00,148,Male,21,Clothing,4.0,50.0,13.5,200.0,2022,7,10,1801
1212,160,2022-07-20,17:08:00,127,Female,43,Clothing,2.0,50.0,26.5,100.0,2022,7,20,160
1213,508,2023-07-05,22:52:00,32,Male,58,Beauty,2.0,300.0,123.0,600.0,2023,7,5,508
1214,807,2023-01-26,19:49:00,91,Female,50,Electronics,4.0,50.0,15.5,200.0,2023,1,26,807
1215,1160,2023-08-20,19:20:00,105,Female,43,Clothing,2.0,50.0,14.0,100.0,2023,8,20,1160
1216,1508,2022-04-08,20:32:00,90,Male,58,Beauty,2.0,300.0,81.0,600.0,2022,4,8,1508
1217,1807,2022-08-04,22:15:00,19,Female,50,Electronics,4.0,50.0,22.0,200.0,2022,8,4,1807
1218,511,2023-12-23,18:19:00,146,Male,45,Beauty,2.0,50.0,24.5,100.0,2023,12,23,511
1219,521,2023-10-28,19:56:00,133,Female,47,Clothing,4.0,30.0,8.7,120.0,2023,10,28,521
1220,695,2022-04-03,22:12:00,52,Female,22,Electronics,3.0,50.0,21.0,150.0,2022,4,3,695
1221,816,2023-09-27,19:29:00,133,Male,47,Beauty,2.0,500.0,240.0,1000.0,2023,9,27,816
1222,1511,2022-04-09,21:36:00,45,Male,45,Beauty,2.0,50.0,13.5,100.0,2022,4,9,1511
1223,1521,2023-07-23,19:08:00,30,Female,47,Clothing,4.0,30.0,12.9,120.0,2023,7,23,1521
1224,1695,2023-09-21,20:51:00,85,Female,22,Electronics,3.0,50.0,23.0,150.0,2023,9,21,1695
1225,1816,2022-06-17,22:30:00,52,Male,47,Beauty,2.0,500.0,245.0,1000.0,2022,6,17,1816
1226,217,2022-05-02,17:01:00,17,Female,35,Electronics,4.0,50.0,26.5,200.0,2022,5,2,217
1227,384,2022-04-10,19:53:00,127,Male,55,Clothing,1.0,500.0,145.0,500.0,2022,4,10,384
1228,1217,2023-10-16,19:28:00,70,Female,35,Electronics,4.0,50.0,18.0,200.0,2023,10,16,1217
1229,1384,2023-12-17,20:23:00,106,Male,55,Clothing,1.0,500.0,260.0,500.0,2023,12,17,1384
1230,648,2023-02-23,18:13:00,41,Male,53,Beauty,4.0,300.0,138.0,1200.0,2023,2,23,648
1231,926,2023-10-06,22:53:00,53,Male,22,Electronics,1.0,30.0,15.6,30.0,2023,10,6,926
1232,1648,2023-07-10,17:18:00,16,Male,53,Beauty,4.0,300.0,87.0,1200.0,2023,7,10,1648
1233,1926,2023-08-07,20:22:00,74,Male,22,Electronics,1.0,30.0,9.6,30.0,2023,8,7,1926
1234,285,2023-12-01,18:14:00,107,Female,31,Electronics,1.0,25.0,13.5,25.0,2023,12,1,285
1235,427,2023-11-16,21:26:00,120,Male,25,Electronics,1.0,25.0,11.75,25.0,2023,11,16,427
1236,569,2022-04-29,20:49:00,132,Male,52,Electronics,4.0,50.0,19.0,200.0,2022,4,29,569
1237,570,2022-06-09,22:53:00,91,Male,49,Clothing,1.0,500.0,185.0,500.0,2022,6,9,570
1238,630,2023-03-21,17:29:00,94,Male,42,Clothing,2.0,50.0,25.5,100.0,2023,3,21,630
1239,957,2023-06-19,19:00:00,105,Female,60,Electronics,4.0,30.0,9.3,120.0,2023,6,19,957
1240,1285,2023-06-01,21:55:00,130,Female,31,Electronics,1.0,25.0,12.25,25.0,2023,6,1,1285
1241,1427,2023-07-15,18:36:00,92,Male,25,Electronics,1.0,25.0,11.5,25.0,2023,7,15,1427
1242,1569,2023-11-30,21:07:00,35,Male,52,Electronics,4.0,50.0,18.0,200.0,2023,11,30,1569
1243,1570,2023-06-15,22:32:00,109,Male,49,Clothing,1.0,500.0,170.0,500.0,2023,6,15,1570
1244,1630,2022-05-22,17:22:00,95,Male,42,Clothing,2.0,50.0,16.0,100.0,2022,5,22,1630
1245,1957,2022-10-25,19:00:00,75,Female,60,Electronics,4.0,30.0,14.7,120.0,2022,10,25,1957
1246,635,2022-12-04,21:03:00,89,Female,63,Electronics,3.0,300.0,129.0,900.0,2022,12,4,635
1247,1635,2023-04-17,18:08:00,36,Female,63,Electronics,3.0,300.0,159.0,900.0,2023,4,17,1635
1248,29,2022-03-08,20:10:00,31,Female,42,Electronics,1.0,30.0,13.5,30.0,2022,3,8,29
1249,277,2023-07-03,22:10:00,139,Male,36,Clothing,4.0,25.0,12.25,100.0,2023,7,3,277
1250,859,2022-09-20,21:52:00,46,Female,56,Electronics,3.0,500.0,190.0,1500.0,2022,9,20,859
1251,1029,2023-07-18,19:23:00,117,Female,42,Electronics,1.0,30.0,12.3,30.0,2023,7,18,1029
1252,1277,2023-10-17,21:20:00,80,Male,36,Clothing,4.0,25.0,12.75,100.0,2023,10,17,1277
1253,1859,2022-09-14,20:58:00,32,Female,56,Electronics,3.0,500.0,205.0,1500.0,2022,9,14,1859
1254,638,2023-01-10,19:52:00,154,Male,46,Electronics,1.0,500.0,190.0,500.0,2023,1,10,638
1255,823,2023-12-03,17:42:00,66,Female,56,Electronics,2.0,50.0,25.0,100.0,2023,12,3,823
1256,956,2023-04-24,21:50:00,140,Male,30,Clothing,3.0,500.0,135.0,1500.0,2023,4,24,956
1257,981,2022-02-05,21:08:00,5,Female,30,Electronics,2.0,30.0,12.9,60.0,2022,2,5,981
1258,1638,2022-08-13,18:26:00,37,Male,46,Electronics,1.0,500.0,155.0,500.0,2022,8,13,1638
1259,1823,2022-11-08,22:28:00,58,Female,56,Electronics,2.0,50.0,26.5,100.0,2022,11,8,1823
1260,1956,2023-06-01,20:40:00,62,Male,30,Clothing,3.0,500.0,170.0,1500.0,2023,6,1,1956
1261,1981,2022-06-05,22:50:00,19,Female,30,Electronics,2.0,30.0,11.7,60.0,2022,6,5,1981
1262,219,2023-09-16,22:34:00,79,Female,53,Electronics,3.0,30.0,10.2,90.0,2023,9,16,219
1263,1219,2022-11-02,21:47:00,149,Female,53,Electronics,3.0,30.0,11.1,90.0,2022,11,2,1219
1264,73,2022-01-14,21:47:00,42,Male,29,Electronics,3.0,30.0,9.0,90.0,2022,1,14,73
1265,162,2023-04-11,19:37:00,118,Male,39,Clothing,2.0,30.0,9.0,60.0,2023,4,11,162
1266,306,2022-01-04,22:05:00,148,Male,54,Electronics,1.0,50.0,26.5,50.0,2022,1,4,306
1267,725,2023-09-21,20:32:00,2,Male,61,Electronics,1.0,300.0,153.0,300.0,2023,9,21,725
